index_rc,col,row,col_row,x_cent_geo,y_cent_geo,x1_nw_geo,y1_nw_geo,x2_sw_geo,y2_sw_geo,x3_se_geo,y3_se_geo,x4_ne_geo,y4_ne_geo,sh,hh,ni,hb,nw,he,rp,bw,by,sl,be,bb,mv,sn,st,th
1037,37,1,37 - 001,10.2638775543,55.1309564070,10.1980864625,55.1691030146,10.1977309244,55.0930437854,10.3295501423,55.0927740569,10.3301426983,55.1688328327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,38,1,38 - 001,10.3958142283,55.1306189643,10.3301426983,55.1688328327,10.3295501423,55.0927740569,10.4613672627,55.0923694670,10.4621968253,55.1684275628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,39,1,39 - 001,10.5277483786,55.1301465486,10.4621968253,55.1684275628,10.4613672627,55.0923694670,10.5931814469,55.0918300195,10.5942480001,55.1678872085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,40,1,40 - 001,10.6596791641,55.1295391643,10.5942480001,55.1678872085,10.5931814469,55.0918300195,10.7249918560,55.0911557192,10.7262953795,55.1672117748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,41,1,41 - 001,10.7916057440,55.1287968167,10.7262953795,55.1672117748,10.7249918560,55.0911557192,10.8567976514,55.0903465720,10.8583381202,55.1664012677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,42,1,42 - 001,10.9235272774,55.1279195126,10.8583381202,55.1664012677,10.8567976514,55.0903465720,10.9885979947,55.0894025852,10.9903753794,55.1654556944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,43,1,43 - 001,11.0554429237,55.1269072597,10.9903753794,55.1654556944,10.9885979947,55.0894025852,11.1203920477,55.0883237673,11.1224063143,55.1643750633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,44,1,44 - 001,11.1873518426,55.1257600671,11.1224063143,55.1643750633,11.1203920477,55.0883237673,11.2521789724,55.0871101278,11.2544300824,55.1631593842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,45,1,45 - 001,11.3192531939,55.1244779451,11.2544300824,55.1631593842,11.2521789724,55.0871101278,11.3839579310,55.0857616776,11.3864458414,55.1618086679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,46,1,46 - 001,11.4511461378,55.1230609051,11.3864458414,55.1618086679,11.3839579310,55.0857616776,11.5157280863,55.0842784287,11.5184527494,55.1603229266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,47,1,47 - 001,11.5830298349,55.1215089597,11.5184527494,55.1603229266,11.5157280863,55.0842784287,11.6474886010,55.0826603944,11.6504499649,55.1587021734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,48,1,48 - 001,11.7149034459,55.1198221229,11.6504499649,55.1587021734,11.6474886010,55.0826603944,11.7792386385,55.0809075891,11.7824366466,55.1569464230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,49,1,49 - 001,11.8467661322,55.1180004097,11.7824366466,55.1569464230,11.7792386385,55.0809075891,11.9109773625,55.0790200284,11.9144119536,55.1550556910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,50,1,50 - 001,11.9786170553,55.1160438364,11.9144119536,55.1550556910,11.9109773625,55.0790200284,12.0427039371,55.0769977292,12.0463750457,55.1530299943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,51,1,51 - 001,12.1104553775,55.1139524204,12.0463750457,55.1530299943,12.0427039371,55.0769977292,12.1744175269,55.0748407096,12.1783250829,55.1508693511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,52,1,52 - 001,12.2422802612,55.1117261805,12.1783250829,55.1508693511,12.1744175269,55.0748407096,12.3061172970,55.0725489887,12.3102612257,55.1485737806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,53,1,53 - 001,12.3740908695,55.1093651365,12.3102612257,55.1485737806,12.3061172970,55.0725489887,12.4378024129,55.0701225870,12.4421826354,55.1461433034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,54,1,54 - 001,12.5058863662,55.1068693096,12.4421826354,55.1461433034,12.4378024129,55.0701225870,12.5694720410,55.0675615261,12.5740884735,55.1435779413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,55,1,55 - 001,12.6376659154,55.1042387219,12.5740884735,55.1435779413,12.5694720410,55.0675615261,12.7011253478,55.0648658289,12.7059779025,55.1408777170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,56,1,56 - 001,12.7694286819,55.1014733969,12.7059779025,55.1408777170,12.7011253478,55.0648658289,12.8327615009,55.0620355194,12.8378500850,55.1380426549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,57,1,57 - 001,12.9011738313,55.0985733594,12.8378500850,55.1380426549,12.8327615009,55.0620355194,12.9643796682,55.0590706228,12.9697041848,55.1350727801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,58,1,58 - 001,13.0329005297,55.0955386352,12.9697041848,55.1350727801,12.9643796682,55.0590706228,13.0959790184,55.0559711656,13.1015393661,55.1319681193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,59,1,59 - 001,13.1646079439,55.0923692514,13.1015393661,55.1319681193,13.0959790184,55.0559711656,13.2275587210,55.0527371752,13.2333547938,55.1287287001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,60,1,60 - 001,13.2962952414,55.0890652362,13.2333547938,55.1287287001,13.2275587210,55.0527371752,13.3591179461,55.0493686806,13.3651496337,55.1253545515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,61,1,61 - 001,13.4279615907,55.0856266192,13.3651496337,55.1253545515,13.3591179461,55.0493686806,13.4906558647,55.0458657117,13.4969230523,55.1218457036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,62,1,62 - 001,13.5596061608,55.0820534309,13.4969230523,55.1218457036,13.4906558647,55.0458657117,13.6221716486,55.0422282997,13.6286742168,55.1182021877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,63,1,63 - 001,13.6912281218,55.0783457031,13.6286742168,55.1182021877,13.6221716486,55.0422282997,13.7536644704,55.0384564770,13.7604022956,55.1144240363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,64,1,64 - 001,13.8228266444,55.0745034690,13.7604022956,55.1144240363,13.7536644704,55.0384564770,13.8851335035,55.0345502771,13.8921064576,55.1105112831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,65,1,65 - 001,13.9544009004,55.0705267628,13.8921064576,55.1105112831,13.8851335035,55.0345502771,14.0165779223,55.0305097348,14.0237858727,55.1064639631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,66,1,66 - 001,14.0859500624,55.0664156197,14.0237858727,55.1064639631,14.0165779223,55.0305097348,14.1479969022,55.0263348860,14.1554397120,55.1022821121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,67,1,67 - 001,14.2174733040,55.0621700766,14.1554397120,55.1022821121,14.1479969022,55.0263348860,14.2793896193,55.0220257678,14.2870671472,55.0979657677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,68,1,68 - 001,14.3489697998,55.0577901711,14.2870671472,55.0979657677,14.2793896193,55.0220257678,14.4107552510,55.0175824185,14.4186673513,55.0935149681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,69,1,69 - 001,14.4804387253,55.0532759422,14.4186673513,55.0935149681,14.4107552510,55.0175824185,14.5420929755,55.0130048776,14.5502394981,55.0889297531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,70,1,70 - 001,14.6118792572,55.0486274300,14.5502394981,55.0889297531,14.5420929755,55.0130048776,14.6734019722,55.0082931857,14.6817827626,55.0842101634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,71,1,71 - 001,14.7432905731,55.0438446759,14.6817827626,55.0842101634,14.6734019722,55.0082931857,14.8046814215,55.0034473846,14.8132963209,55.0793562411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,72,1,72 - 001,14.8746718519,55.0389277223,14.8132963209,55.0793562411,14.8046814215,55.0034473846,14.9359305049,54.9984675175,14.9447793502,55.0743680294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,73,1,73 - 001,15.0060222736,55.0338766131,14.9447793502,55.0743680294,14.9359305049,54.9984675175,15.0671484052,54.9933536283,15.0762310288,55.0692455726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,74,1,74 - 001,15.1373410191,55.0286913930,15.0762310288,55.0692455726,15.0671484052,54.9933536283,15.1983343062,54.9881057626,15.2076505363,55.0639889162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,75,1,75 - 001,15.2686272709,55.0233721080,15.2076505363,55.0639889162,15.1983343062,54.9881057626,15.3294873929,54.9827239668,15.3390370533,55.0585981071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,76,1,76 - 001,15.3998802125,55.0179188054,15.3390370533,55.0585981071,15.3294873929,54.9827239668,15.4606068517,54.9772082886,15.4703897620,55.0530731930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,77,1,77 - 001,15.5310990286,55.0123315335,15.4703897620,55.0530731930,15.4606068517,54.9772082886,15.5916918700,54.9715587768,15.6017078455,55.0474142231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,78,1,78 - 001,15.6622829052,55.0066103420,15.6017078455,55.0474142231,15.5916918700,54.9715587768,15.7227416369,54.9657754816,15.7329904885,55.0416212475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,0,2,00 - 002,5.3963696509,54.9727018748,5.3265980278,55.0082931857,5.3349489070,54.9323670339,5.4660244655,54.9370708472,5.4579070245,55.0130048776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,2,01 - 002,5.5275762528,54.9773426105,5.4579070245,55.0130048776,5.4660244655,54.9370708472,5.5971285985,54.9416407327,5.5892447490,55.0175824185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,2,2,02 - 002,5.6588110966,54.9818492864,5.5892447490,55.0175824185,5.5971285985,54.9416407327,5.7282604896,54.9460766498,5.7206103807,55.0220257678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,3,2,03 - 002,5.7900733633,54.9862218625,5.7206103807,55.0220257678,5.7282604896,54.9460766498,5.8594193215,54.9503785593,5.8520030978,55.0263348860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,4,2,04 - 002,5.9213622329,54.9904603001,5.8520030978,55.0263348860,5.8594193215,54.9503785593,5.9906042758,54.9545464230,5.9834220777,55.0305097348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,5,2,05 - 002,6.0526768842,54.9945645616,5.9834220777,55.0305097348,5.9906042758,54.9545464230,6.1218145332,54.9585802040,6.1148664965,55.0345502771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,6,2,06 - 002,6.1840164952,54.9985346104,6.1148664965,55.0345502771,6.1218145332,54.9585802040,6.2530492732,54.9624798665,6.2463355296,55.0384564770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,2,07 - 002,6.3153802431,55.0023704113,6.2463355296,55.0384564770,6.2530492732,54.9624798665,6.3843076747,54.9662453760,6.3778283514,55.0422282997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,8,2,08 - 002,6.4467673038,55.0060719303,6.3778283514,55.0422282997,6.3843076747,54.9662453760,6.5155889155,54.9698766989,6.5093441353,55.0458657117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,9,2,09 - 002,6.5781768526,55.0096391344,6.5093441353,55.0458657117,6.5155889155,54.9698766989,6.6468921726,54.9733738031,6.6408820539,55.0493686806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,10,2,10 - 002,6.7096080640,55.0130719920,6.6408820539,55.0493686806,6.6468921726,54.9733738031,6.7782166223,54.9767366575,6.7724412790,55.0527371752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,11,2,11 - 002,6.8410601115,55.0163704725,6.7724412790,55.0527371752,6.7782166223,54.9767366575,6.9095614398,54.9799652322,6.9040209816,55.0559711656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,12,2,12 - 002,6.9725321678,55.0195345466,6.9040209816,55.0559711656,6.9095614398,54.9799652322,7.0409257997,54.9830594986,7.0356203318,55.0590706228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,2,13 - 002,7.1040234049,55.0225641862,7.0356203318,55.0590706228,7.0409257997,54.9830594986,7.1723088760,54.9860194292,7.1672384991,55.0620355194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,14,2,14 - 002,7.2355329942,55.0254593642,7.1672384991,55.0620355194,7.1723088760,54.9860194292,7.3037098418,54.9888449976,7.2988746522,55.0648658289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,15,2,15 - 002,7.3670601063,55.0282200550,7.2988746522,55.0648658289,7.3037098418,54.9888449976,7.4351278694,54.9915361789,7.4305279590,55.0675615261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,16,2,16 - 002,7.4986039110,55.0308462339,7.4305279590,55.0675615261,7.4351278694,54.9915361789,7.5665621308,54.9940929489,7.5621975871,55.0701225870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,17,2,17 - 002,7.6301635777,55.0333378776,7.5621975871,55.0701225870,7.5665621308,54.9940929489,7.6980117972,54.9965152851,7.6938827030,55.0725489887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,18,2,18 - 002,7.7617382750,55.0356949638,7.6938827030,55.0725489887,7.6980117972,54.9965152851,7.8294760392,54.9988031658,7.8255824731,55.0748407096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,19,2,19 - 002,7.8933271711,55.0379174717,7.8255824731,55.0748407096,7.8294760392,54.9988031658,7.9609540268,55.0009565707,7.9572960629,55.0769977292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20,2,20 - 002,8.0249294335,55.0400053814,7.9572960629,55.0769977292,7.9609540268,55.0009565707,8.0924449297,55.0029754807,8.0890226375,55.0790200284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,21,2,21 - 002,8.1565442294,55.0419586743,8.0890226375,55.0790200284,8.0924449297,55.0029754807,8.2239479167,55.0048598777,8.2207613615,55.0809075891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,22,2,22 - 002,8.2881707252,55.0437773330,8.2207613615,55.0809075891,8.2239479167,55.0048598777,8.3554621567,55.0066097451,8.3525113990,55.0826603944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,23,2,23 - 002,8.4198080872,55.0454613413,8.3525113990,55.0826603944,8.3554621567,55.0066097451,8.4869868177,55.0082250672,8.4842719137,55.0842784287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,24,2,24 - 002,8.5514554811,55.0470106842,8.4842719137,55.0842784287,8.4869868177,55.0082250672,8.6185210675,55.0097058297,8.6160420690,55.0857616776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,25,2,25 - 002,8.6831120722,55.0484253478,8.6160420690,55.0857616776,8.6185210675,55.0097058297,8.7500640735,55.0110520194,8.7478210276,55.0871101278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,26,2,26 - 002,8.8147770256,55.0497053196,8.7478210276,55.0871101278,8.7500640735,55.0110520194,8.8816150028,55.0122636242,8.8796079523,55.0883237673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,27,2,27 - 002,8.9464495059,55.0508505882,8.8796079523,55.0883237673,8.8816150028,55.0122636242,9.0131730222,55.0133406335,9.0114020053,55.0894025852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,28,2,28 - 002,9.0781286776,55.0518611434,9.0114020053,55.0894025852,9.0131730222,55.0133406335,9.1447372982,55.0142830376,9.1432023486,55.0903465720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,29,2,29 - 002,9.2098137047,55.0527369760,9.1432023486,55.0903465720,9.1447372982,55.0142830376,9.2763069970,55.0150908281,9.2750081440,55.0911557192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,30,2,30 - 002,9.3415037512,55.0534780784,9.2750081440,55.0911557192,9.2763069970,55.0150908281,9.4078812848,55.0157639979,9.4068185531,55.0918300195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,31,2,31 - 002,9.4731979808,55.0540844440,9.4068185531,55.0918300195,9.4078812848,55.0157639979,9.5394593274,55.0163025409,9.5386327373,55.0923694670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,32,2,32 - 002,9.6048955571,55.0545560672,9.5386327373,55.0923694670,9.5394593274,55.0163025409,9.6710402905,55.0167064524,9.6704498577,55.0927740569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,33,2,33 - 002,9.7365956435,55.0548929440,9.6704498577,55.0927740569,9.6710402905,55.0167064524,9.8026233398,55.0169757287,9.8022690756,55.0930437854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,34,2,34 - 002,9.8682974034,55.0550950712,9.8022690756,55.0930437854,9.8026233398,55.0169757287,9.9342076408,55.0171103674,9.9340895520,55.0931786503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,35,2,35 - 002,10.0000000000,55.0551624472,9.9340895520,55.0931786503,9.9342076408,55.0171103674,10.0657923592,55.0171103674,10.0659104480,55.0931786503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,36,2,36 - 002,10.1317025966,55.0550950712,10.0659104480,55.0931786503,10.0657923592,55.0171103674,10.1973766602,55.0169757287,10.1977309244,55.0930437854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,37,2,37 - 002,10.2634043565,55.0548929440,10.1977309244,55.0930437854,10.1973766602,55.0169757287,10.3289597095,55.0167064524,10.3295501423,55.0927740569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,38,2,38 - 002,10.3951044429,55.0545560672,10.3295501423,55.0927740569,10.3289597095,55.0167064524,10.4605406726,55.0163025409,10.4613672627,55.0923694670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,39,2,39 - 002,10.5268020192,55.0540844440,10.4613672627,55.0923694670,10.4605406726,55.0163025409,10.5921187152,55.0157639979,10.5931814469,55.0918300195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,40,2,40 - 002,10.6584962488,55.0534780784,10.5931814469,55.0918300195,10.5921187152,55.0157639979,10.7236930030,55.0150908281,10.7249918560,55.0911557192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,41,2,41 - 002,10.7901862953,55.0527369760,10.7249918560,55.0911557192,10.7236930030,55.0150908281,10.8552627018,55.0142830376,10.8567976514,55.0903465720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,42,2,42 - 002,10.9218713224,55.0518611434,10.8567976514,55.0903465720,10.8552627018,55.0142830376,10.9868269778,55.0133406335,10.9885979947,55.0894025852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,43,2,43 - 002,11.0535504941,55.0508505882,10.9885979947,55.0894025852,10.9868269778,55.0133406335,11.1183849972,55.0122636242,11.1203920477,55.0883237673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,44,2,44 - 002,11.1852229744,55.0497053196,11.1203920477,55.0883237673,11.1183849972,55.0122636242,11.2499359265,55.0110520194,11.2521789724,55.0871101278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,45,2,45 - 002,11.3168879278,55.0484253478,11.2521789724,55.0871101278,11.2499359265,55.0110520194,11.3814789325,55.0097058297,11.3839579310,55.0857616776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,46,2,46 - 002,11.4485445189,55.0470106842,11.3839579310,55.0857616776,11.3814789325,55.0097058297,11.5130131823,55.0082250672,11.5157280863,55.0842784287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,47,2,47 - 002,11.5801919128,55.0454613413,11.5157280863,55.0842784287,11.5130131823,55.0082250672,11.6445378433,55.0066097451,11.6474886010,55.0826603944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,48,2,48 - 002,11.7118292748,55.0437773330,11.6474886010,55.0826603944,11.6445378433,55.0066097451,11.7760520833,55.0048598777,11.7792386385,55.0809075891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,49,2,49 - 002,11.8434557706,55.0419586743,11.7792386385,55.0809075891,11.7760520833,55.0048598777,11.9075550703,55.0029754807,11.9109773625,55.0790200284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,50,2,50 - 002,11.9750705665,55.0400053814,11.9109773625,55.0790200284,11.9075550703,55.0029754807,12.0390459732,55.0009565707,12.0427039371,55.0769977292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,51,2,51 - 002,12.1066728289,55.0379174717,12.0427039371,55.0769977292,12.0390459732,55.0009565707,12.1705239608,54.9988031658,12.1744175269,55.0748407096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,52,2,52 - 002,12.2382617250,55.0356949638,12.1744175269,55.0748407096,12.1705239608,54.9988031658,12.3019882028,54.9965152851,12.3061172970,55.0725489887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,53,2,53 - 002,12.3698364223,55.0333378776,12.3061172970,55.0725489887,12.3019882028,54.9965152851,12.4334378692,54.9940929489,12.4378024129,55.0701225870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,54,2,54 - 002,12.5013960890,55.0308462339,12.4378024129,55.0701225870,12.4334378692,54.9940929489,12.5648721306,54.9915361789,12.5694720410,55.0675615261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,55,2,55 - 002,12.6329398937,55.0282200550,12.5694720410,55.0675615261,12.5648721306,54.9915361789,12.6962901582,54.9888449976,12.7011253478,55.0648658289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,56,2,56 - 002,12.7644670058,55.0254593642,12.7011253478,55.0648658289,12.6962901582,54.9888449976,12.8276911240,54.9860194292,12.8327615009,55.0620355194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,57,2,57 - 002,12.8959765951,55.0225641862,12.8327615009,55.0620355194,12.8276911240,54.9860194292,12.9590742003,54.9830594986,12.9643796682,55.0590706228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,58,2,58 - 002,13.0274678322,55.0195345466,12.9643796682,55.0590706228,12.9590742003,54.9830594986,13.0904385602,54.9799652322,13.0959790184,55.0559711656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,59,2,59 - 002,13.1589398885,55.0163704725,13.0959790184,55.0559711656,13.0904385602,54.9799652322,13.2217833777,54.9767366575,13.2275587210,55.0527371752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,60,2,60 - 002,13.2903919360,55.0130719920,13.2275587210,55.0527371752,13.2217833777,54.9767366575,13.3531078274,54.9733738031,13.3591179461,55.0493686806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,61,2,61 - 002,13.4218231474,55.0096391344,13.3591179461,55.0493686806,13.3531078274,54.9733738031,13.4844110845,54.9698766989,13.4906558647,55.0458657117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,62,2,62 - 002,13.5532326962,55.0060719303,13.4906558647,55.0458657117,13.4844110845,54.9698766989,13.6156923253,54.9662453760,13.6221716486,55.0422282997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,63,2,63 - 002,13.6846197569,55.0023704113,13.6221716486,55.0422282997,13.6156923253,54.9662453760,13.7469507268,54.9624798665,13.7536644704,55.0384564770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,64,2,64 - 002,13.8159835048,54.9985346104,13.7536644704,55.0384564770,13.7469507268,54.9624798665,13.8781854668,54.9585802040,13.8851335035,55.0345502771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,65,2,65 - 002,13.9473231158,54.9945645616,13.8851335035,55.0345502771,13.8781854668,54.9585802040,14.0093957242,54.9545464230,14.0165779223,55.0305097348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,66,2,66 - 002,14.0786377671,54.9904603001,14.0165779223,55.0305097348,14.0093957242,54.9545464230,14.1405806785,54.9503785593,14.1479969022,55.0263348860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,67,2,67 - 002,14.2099266367,54.9862218625,14.1479969022,55.0263348860,14.1405806785,54.9503785593,14.2717395104,54.9460766498,14.2793896193,55.0220257678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,68,2,68 - 002,14.3411889034,54.9818492864,14.2793896193,55.0220257678,14.2717395104,54.9460766498,14.4028714015,54.9416407327,14.4107552510,55.0175824185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,69,2,69 - 002,14.4724237472,54.9773426105,14.4107552510,55.0175824185,14.4028714015,54.9416407327,14.5339755345,54.9370708472,14.5420929755,55.0130048776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,70,2,70 - 002,14.6036303491,54.9727018748,14.5420929755,55.0130048776,14.5339755345,54.9370708472,14.6650510930,54.9323670339,14.6734019722,55.0082931857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,71,2,71 - 002,14.7348078912,54.9679271205,14.6734019722,55.0082931857,14.6650510930,54.9323670339,14.7960972618,54.9275293344,14.8046814215,55.0034473846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,72,2,72 - 002,14.8659555566,54.9630183899,14.8046814215,55.0034473846,14.7960972618,54.9275293344,14.9271132268,54.9225577915,14.9359305049,54.9984675175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,73,2,73 - 002,14.9970725295,54.9579757265,14.9359305049,54.9984675175,14.9271132268,54.9225577915,15.0580981749,54.9174524493,15.0671484052,54.9933536283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,74,2,74 - 002,15.1281579955,54.9527991750,15.0671484052,54.9933536283,15.0580981749,54.9174524493,15.1890512944,54.9122133529,15.1983343062,54.9881057626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,75,2,75 - 002,15.2592111410,54.9474887812,15.1983343062,54.9881057626,15.1890512944,54.9122133529,15.3199717745,54.9068405486,15.3294873929,54.9827239668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,76,2,76 - 002,15.3902311540,54.9420445922,15.3294873929,54.9827239668,15.3199717745,54.9068405486,15.4508588058,54.9013340839,15.4606068517,54.9772082886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,77,2,77 - 002,15.5212172235,54.9364666561,15.4606068517,54.9772082886,15.4508588058,54.9013340839,15.5817115802,54.8956940074,15.5916918700,54.9715587768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
